Site Name,Country/Region,Receiver,Antenna,Radome,Satellite System,Latitude,Longitude,Height (m),X (m),Y (m),Z (m),Calibration,Networks,Data Center,IERS DOMES,Clock,Agencies,Last Data,Code,Rate 1s,Rate 30s
ONSA00SWE,SE,SEPT POLARX5TR,AOAD/M_B,OSOD,GPS+GLO+GAL+BDS+SBAS,57.39529722222221,11.92551388888889,45.5,3370658.832,711876.939,5349786.745,,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,10402M004,EXTERNAL H-MASER,Lantmateriet the Swedish mapping authority,1.0,ONSA,SI,SI
OP7100FRA,FR,SEPT POLARX5TR,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,48.83590586111112,2.3349749166666665,124.553,4202779.735,171370.766,4778660.65,ROBOT,"IGS, IGS Multi-GNSS",IGN,10001S007,EXTERNAL UTC(OP),LNE-SYRTE Observatoire de Paris,2.0,OP71,NO,SI
OPMT00FRA,FR,ASHTECH Z-XII3T,3S-02-TSADM,NONE,GPS,48.83588055555556,2.3348833333333334,124.2,4202777.3831,171367.9881,4778660.1844,CONVERTED,IGS,IGN,10001S006,EXTERNAL UTC(OP),LNE-SYRTE Observatoire de Paris,2.0,OPMT,NO,SI
ORID00MKD,MK,LEICA GR30,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,41.12731111111112,20.79404722222223,773.0,4498451.81,1708266.83,4173591.78,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",BKG,15601M001,INTERNAL,Agency for Real Estate Cadastre,1.0,ORID,SI,SI
OSN300KOR,KR,NOV OEM6,TPSCR.G5,TPSH,GPS,37.08269166666667,127.03360833333332,64.4,-3068340.81,4066863.981,3824757.006,ROBOT,IGS,CDDIS,23904S002,EXTERNAL CESIUM /RCVR1,National Geospatial-Intelligence Agency,2.0,OSN3,NO,SI
OSN400KOR,KR,NOV OEM6,TPSCR.G5,TPSH,GPS,37.08269166666667,127.03360833333332,64.4,-3068340.81,4066863.981,3824757.006,ROBOT,IGS,CDDIS,23904S002,EXTERNAL CESIUM /RCVR2,National Geospatial-Intelligence Agency,2.0,OSN4,NO,SI
OUS200NZL,NZ,SEPT POLARX5,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,-45.869475,170.51093333333338,26.1,-4387890.8367,733420.3903,-4555176.3706,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,50212M002,INTERNAL,GeoForschungsZentrum,1.0,OUS2,SI,SI
OWMG00NZL,NZ,TRIMBLE ALLOY,TRM159900.00,NONE,GPS+GLO+GAL+BDS+QZSS+SBAS,-44.024295227777785,-176.3688030555556,21.603,-4584394.1059,-290931.9957,-4410048.0233,ROBOT,"IGS, IGS Multi-GNSS, RTS",IGN,50253M004,INTERNAL,Centre National d'Etudes Spatiales,1.0,OWMG,SI,SI
P04300USA,US,SEPT POLARX5,TRM59800.99,SCIT,GPS+GLO+GAL+BDS+QZSS,43.88114722222223,-104.1857027777778,1490.9329,-1128701.5937,-4465270.5852,4399615.9675,ROBOT,"IGS20, RTS, IGS, IGS Multi-GNSS",CDDIS,49226M001,INTERNAL,EarthScope Consortium,1.0,P043,NO,SI
P05100USA,US,SEPT POLARX5,TRM59800.00,SCIT,GPS+GLO+GAL+BDS+QZSS,45.8066,-108.5461444444445,1081.0981,-1416838.9163,-4223178.9758,4551064.1022,ROBOT,"RTS, IGS, IGS Multi-GNSS",CDDIS,49243M001,INTERNAL,EarthScope Consortium,1.0,P051,NO,SI
P05300USA,US,SEPT POLARX5,TRM59800.99,SCIT,GPS+GLO+GAL+BDS+QZSS,48.72608055555556,-107.72541944444444,814.9878,-1283559.1005,-4015770.3241,4771131.6324,ROBOT,"RTS, IGS, IGS Multi-GNSS",CDDIS,49255M001,INTERNAL,EarthScope Consortium,1.0,P053,NO,SI
P38900USA,US,SEPT POLARX5,TRM59800.80,SCIT,GPS+GLO+GAL+BDS+QZSS,43.81198888888888,-120.60334444444445,1397.891,-2347407.3618,-3968720.2532,4394008.5091,COPIED,"RTS, IGS, IGS Multi-GNSS",CDDIS,44501M001,INTERNAL,EarthScope Consortium,1.0,P389,NO,SI
P77900USA,US,SEPT POLARX5,TRM59800.00,SCIT,GPS+GLO+GAL+BDS+SBAS,35.20193888888888,-82.87247222222223,880.087,647472.8123,-5177938.9848,3656703.6083,ROBOT,"RTS, IGS, IGS Multi-GNSS",CDDIS,44512M001,INTERNAL,EarthScope Consortium,1.0,P779,NO,SI
P80200USA,US,SEPT POLARX5,TRM59800.80,SCIT,GPS+GLO+GAL+BDS+QZSS,46.55756388888889,-100.62341666666669,573.1,-810033.1477,-4318611.4126,4608498.8926,COPIED,"RTS, IGS, IGS Multi-GNSS",CDDIS,49299M001,INTERNAL,EarthScope Consortium,1.0,P802,NO,SI
PALM00ATA,AQ,SEPT POLARX5,ASH700936D_M,SCIS,GPS+GLO+GAL+BDS+QZSS,-64.77508980555557,-64.05112180555555,31.2394,1192671.992,-2450887.706,-5747096.184,ROBOT,"IGS08, IGS08 Core, IGS20, IGS, RTS, IGS Multi-GNSS",JPL,66005M002,INTERNAL,Jet Propulsion Laboratory,1.0,PALM,SI,SI
PARC00CHL,CL,TRIMBLE ALLOY,TRM57971.00,NONE,GPS+GLO+GAL+BDS,-53.13699999999999,-70.8799,22.3,1255992.5,-3622975.2,-5079719.2,ROBOT,"IGS08, IGS08 Core, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS",SIO,41716S001,INTERNAL,National Seismological Center of the U. of Chile,4.0,PARC,NO,SI
PARK00AUS,AU,SEPT POLARX5TR,LEIAR25,NONE,GPS+GLO+GAL+BDS+QZSS,-32.998761111111115,148.26461388888896,397.4,-4554255.2298,2816652.4564,-3454059.7149,ROBOT,"IGS, IGS Multi-GNSS, RTS",GA,50108M001,EXTERNAL H-MASER,Geoscience Australia,1.0,PARK,SI,SI
PBR400IND,IN,TRIMBLE ALLOY,JAVGRANT_G5TLBI,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,11.637441666666662,92.71243055555556,-14.6,-295668.617,6240862.9057,1278143.3359,ROBOT,"IGS, IGS Multi-GNSS",,22308M003,EXTERNAL CESIUM,ISTRAC,1.0,PBR4,SI,SI
PDEL00PRT,PT,TRIMBLE ALLOY,TRM159900.00,NONE,GPS+GLO+GAL+BDS+SBAS,37.74774722222222,-25.662766666666663,110.8,4551596.139,-2186893.415,3883410.679,ROBOT,"IGS08, IGS14, IGS08 Core, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,31906M004,INTERNAL,Direção-Geral do Território,1.0,PDEL,SI,SI
PENC00HUN,HU,LEICA GRX1200GGPRO,LEIAT504GG,LEIS,GPS+GLO,47.7896,19.281522222222225,291.7,4052449.8,1417680.8,4701406.9,ROBOT,"IGS20, IGS, RTS",BKG,11206M006,INTERNAL,FÖMI Satellite Geodetic Observatory,1.0,PENC,SI,SI
PERT00AUS,AU,TRIMBLE ALLOY,TRM59800.00,NONE,GPS+GLO+GAL+BDS+QZSS,-31.80195833333333,115.88525555555552,12.7,-2368688.0359,4881316.6955,-3341794.9735,ROBOT,"IGS08, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS, RTS",GA,50133M001,INTERNAL,Geoscience Australia,1.0,PERT,SI,SI
PETS00RUS,RU,JAVAD TRE_G3TH DELTA,ASH701933B_M,SCIS,GPS+GLO,53.023300000000006,158.65013611111112,102.2,-3580828.5,1399698.1,5072185.2,,"IGS20, IGS",CDDIS,12355M003,INTERNAL,RDAAC,,PETS,NO,SI
PGEN00PHL,PH,LEICA GR50,LEIAR25,LEIT,GPS+GLO+GAL+BDS+QZSS+SBAS,6.0649117,125.1316614,121.086,-3650007.45,5187339.681,669409.364,ROBOT,"IGS, IGS Multi-GNSS",IGN,22013M001,INTERNAL,Nat'l Mapping and Resource Info. Authority,16.0,PGEN,NO,SI
PICL00CAN,CA,SEPT POLARX5,TWIVC6150,NONE,GPS+GLO+GAL,51.47980833333334,-90.161975,315.1,-11253.04,-3980586.68,4967210.25,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,40155M001,INTERNAL,Natural Resources Canada,1.0,PICL,SI,SI
PIE100USA,US,JAVAD TRE_3 DELTA,ASH701945E_M,NONE,GPS+GLO+GAL+BDS,34.301505805555564,-108.11892736111108,2347.7109,-1640916.928,-5014781.187,3575447.077,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",JPL,40456M001,EXTERNAL H-MASER,Jet Propulsion Laboratory,1.0,PIE1,SI,SI
PIMO00PHL,PH,SEPT POLARX5,ASH701945C_M,NONE,GPS+GLO+GAL+BDS+QZSS,14.635719444444442,121.0777305555556,95.532,-3186293.8,5286624.28,1601158.31,ROBOT,"IGS08, IGS08 Core, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,22003M001,INTERNAL,Jet Propulsion Laboratory,1.0,PIMO,SI,SI
PIN100USA,US,TPS NET-G3A,ASH701945B_M,SCIS,GPS,33.61,-116.46,1256.17,-2369510.78,-4761206.89,3511396.27,COPIED,IGS,Scripps Orbit and Permanent Array Center,40407M003,INTERNAL,Scripps Orbit and Permanent Array Center,2.0,PIN1,NO,SI
PNGM00PNG,PG,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS,-2.0432222222222216,147.36600000000004,116.3,-5367943.2,3437431.2,-225886.0,ROBOT,"IGS20, IGS Multi-GNSS, IGS, RTS",GA,51006M001,INTERNAL,Geoscience Australia,1.0,PNGM,SI,SI
POAL00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS,-30.074041666666663,-51.11976388888888,76.75,3467519.4,-4300378.53,-3177517.73,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,41616M001,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2.0,POAL,SI,SI
POHN00FSM,FM,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,6.959944444444447,158.21011666666664,90.7,-5879158.7411,2350291.7598,767748.1911,ROBOT,"IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",GA,51601M001,INTERNAL,Geoscience Australia,1.0,POHN,SI,SI
POL200KGZ,KG,JAVAD TRE_3 DELTA,TPSCR.G3,NONE,GPS+GLO+GAL+BDS+QZSS,42.679800000000014,74.69430000000001,1714.2,1239971.4511,4530790.0876,4302578.795,ROBOT,"IGS08, IGS14, IGS08 Core, IGS14 Core, IGS20, IGS, IGS Multi-GNSS",JPL,12348M001,INTERNAL,Jet Propulsion Laboratory,1.0,POL2,SI,SI
POLV00UKR,UA,LEICA GR50,LEIAR20,LEIM,GPS+GLO+GAL+BDS+QZSS,49.60261388888888,34.54292777777777,178.1,3411557.338,2348463.835,4834396.643,ROBOT,"IGS08, IGS14, IGS08 Core, IGS20, IGS, IGS Multi-GNSS",BKG,12336M001,INTERNAL,Main Astronomical Observatory of Ukraine,1.0,POLV,NO,SI
POTS00DEU,DE,JAVAD TRE_3,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,52.379297222222206,13.066091666666669,144.4,3800689.6341,882077.3857,5028791.3179,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,14106M003,INTERNAL,GeoForschungsZentrum,1.0,POTS,SI,SI
POVE00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS,-8.709336583333332,-63.89631977777778,119.6,2774265.608,-5662060.1407,-959415.8531,ROBOT,"IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,41628M001,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2.0,POVE,SI,SI
PPPC00PHL,PH,LEICA GR50,LEIAR25,LEIT,GPS+GLO+GAL+BDS+QZSS+SBAS,9.7729319,118.74023373888888,66.528,-3022676.63,5511839.312,1075517.497,ROBOT,"IGS, IGS Multi-GNSS",IGN,22016M001,INTERNAL,Nat'l Mapping and Resource Info. Authority,1.0,PPPC,NO,SI
PRDS00CAN,CA,JAVAD TRE_3N DELTA,AOAD/M_T,NONE,GPS+GLO+GAL,50.8713,-114.29350000000004,1247.9,-1659602.83,-3676725.75,4925493.59,ROBOT,"IGS08, IGS14, IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,40124M001,INTERNAL,Natural Resources Canada,1.0,PRDS,SI,SI
PRE300ZAF,ZA,NOV OEM6,TPSCR.G5,TPSH,GPS,-25.746494444444448,28.224044444444445,1413.8,5066223.489,2719222.966,-2754406.543,ROBOT,IGS,CDDIS,30310S002,EXTERNAL CESIUM /RCVR1,National Geospatial-Intelligence Agency,2.0,PRE3,NO,SI
PRE400ZAF,ZA,NOV OEM6,TPSCR.G5,TPSH,GPS,-25.746494444444448,28.224044444444445,1413.8,5066223.489,2719222.966,-2754406.543,ROBOT,IGS,CDDIS,30310S002,EXTERNAL CESIUM /RCVR2,National Geospatial-Intelligence Agency,2.0,PRE4,NO,SI
PTAG00PHL,PH,LEICA GR50,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+QZSS+SBAS,14.535442,121.04076390000002,86.65,-3184318.607,5291065.565,1590418.272,ROBOT,"IGS20, IGS, IGS Multi-GNSS",IGN,22006M005,INTERNAL,Nat'l Mapping and Resource Info. Authority,1.0,PTAG,NO,SI
PTBB00DEU,DE,SEPT POLARX5TR,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,52.2961888888889,10.459744444444445,130.2,3844060.11,709661.2,5023129.46,ROBOT,"IGS, IGS Multi-GNSS",BKG,14234M001,EXTERNAL ACTIVE H-MASER,"Bundesamt fuer Kartographie und Geodaesie, Physikalisch-Technische Bundesanstalt",1.0,PTBB,NO,SI
PTGG00PHL,PH,SEPT POLARX5,TRM59800.00,SCIS,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,14.535402222222222,121.04126540833336,84.9,-3184364.705,5291037.104,1590413.539,ROBOT,"IGS, IGS Multi-GNSS, RTS",IGN,22006M006,INTERNAL,Centre National d'Etudes Spatiales,1.0,PTGG,SI,SI
PTVL00VUT,VU,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-17.74943333333333,168.31502500000008,86.4,-5950573.262,1230677.252,-1932016.954,ROBOT,"IGS20, IGS Multi-GNSS, IGS, RTS",GA,51402M002,INTERNAL,Geoscience Australia,1.0,PTVL,SI,SI
QAQ100GRL,GL,SEPT POLARX5,ASH701945E_M,SCIS,GPS+GLO+GAL+BDS,60.71526388888888,-46.04776111111111,110.4,2170942.18,-2251829.95,5539988.29,ROBOT,"IGS08, IGS14, IGS08 Core, IGS14 Core, IGS20, IGS, IGS Multi-GNSS",CDDIS,43007M001,INTERNAL,DTU Space,1.0,QAQ1,SI,SI
QIKI00CAN,CA,SEPT POLARX5,TWIVC6150,NONE,GPS+GLO+GAL+BDS,67.55933333333333,-64.03366666666665,13.3,1069081.29,-2195214.2,5872519.02,ROBOT,"IGS08, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS, RTS",NRCan/CGS,40166M001,INTERNAL,"NRCan, Geodetic Survey Division",1.0,QIKI,SI,SI
QUI300ECU,EC,NOV OEM6,TPSCR.G5,TPSH,GPS,-0.1395805555555555,-78.46728055555555,2927.5,1275746.601,-6252216.81,-15440.994,ROBOT,IGS,CDDIS,42003S004,EXTERNAL CESIUM /RCVR1,National Geospatial-Intelligence Agency,2.0,QUI3,NO,SI
QUI400ECU,EC,NOV OEM6,TPSCR.G5,TPSH,GPS,-0.1395805555555555,-78.46728055555555,2927.5,1275746.601,-6252216.81,-15440.994,ROBOT,IGS,CDDIS,42003S004,EXTERNAL CESIUM /RCVR2,National Geospatial-Intelligence Agency,2.0,QUI4,NO,SI
QUIN00USA,US,JAVAD TRE_3 DELTA,ASH701945E_M,SNOW,GPS+GLO+GAL+BDS+QZSS,39.97455277777778,-120.94442777777776,1105.7651,-2517231.209,-4198595.058,4076531.208,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,40433M004,INTERNAL,Jet Propulsion Laboratory,1.0,QUIN,SI,SI
RABT00MAR,MA,JAVAD TRE_3 DELTA,TRM29659.00,SCIS,GPS+GLO+GAL+BDS+IRNSS,33.99810277777778,-6.85428888888889,90.1,5255617.68,-631745.622,3546322.61,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS",JPL,35001M002,INTERNAL,Jet Propulsion Laboratory,43.0,RABT,SI,SI
RAEG00PRT,PT,LEICA GR50,LEIAR20,NONE,GPS+GLO+GAL+BDS,36.985700000000016,-25.126388888888886,297.9,4618477.733,-2166047.526,3816304.845,ROBOT,"IGS, IGS Multi-GNSS, RTS",BKG,31912M003,EXTERNAL H-MASER,Instituto Geografico Nacional,23.0,RAEG,NO,SI
RAMO00ISR,IL,JAVAD TRE_G3TH DELTA,ASH701945B_M,SNOW,GPS+GLO,30.59775833333333,34.76313888888888,893.1,4514719.1,3133506.0,3228042.6,COPIED,"IGS08, IGS08 Core, IGS14, IGS20, IGS",BKG,20703S001,INTERNAL,Survey of Israel,1.0,RAMO,NO,SI
RBAY00ZAF,ZA,TRIMBLE ALLOY,TRM59800.00,SCIS,GPS+GLO,-28.79554722222221,32.07838611111111,31.8,4739765.8116,2970758.3766,-3054077.6457,ROBOT,"IGS08, IGS08 Core, IGS20, IGS, RTS",ftp://igs.ign.fr/,30315M001,INTERNAL,National Geospatial Information,19.0,RBAY,NO,SI
RDSD00DOM,DO,TRIMBLE NETR9,TRM59800.00,SCIS,GPS+GLO+GAL+BDS,18.46139722222222,-69.91130000000004,-9.2087,2078681.178,-5683736.413,2006886.9092,ROBOT,"IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,40805M001,INTERNAL,"Geomedicion, Instrumentos y Sistemas",1.0,RDSD,NO,SI
REDU00BEL,BE,SEPT POLARX5TR,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,50.0015,5.144880555555557,369.9,4091423.462,368380.429,4863179.703,ROBOT,"IGS Multi-GNSS, IGS, RTS",CDDIS,13102M001,EXTERNAL CESIUM,ESA/ESOC,1.0,REDU,SI,SI
RESO00CAN,CA,SEPT POLARX5,TWIVC6150,NONE,GPS+GLO+GAL+BDS+QZSS+SBAS,74.69080000000001,-94.8933,34.9,-144097.43,-1683123.97,6129777.88,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,40149M001,INTERNAL,"NRCan, Geodetic Survey Division",1.0,RESO,SI,SI
REUN00REU,FR,SEPT POLARX5,TRM55971.00,NONE,GPS+GLO+GAL+BDS+IRNSS+SBAS,-21.208333333333336,55.571666666666665,1558.4,3364099.2,4907944.5,-2293466.9,ROBOT,"IGS08, IGS08 Core, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS, RTS",IGN / Saint-Mandé,97401M003,INTERNAL,"Institut National de l'Information Geographique et, INSTITUT DE PHYSIQUE DU GLOBE DE PARIS",1.0,REUN,NO,SI
REYK00ISL,IS,LEICA GR50,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+IRNSS+SBAS,64.1387888888889,-21.955491666666667,93.0,2587383.9,-1043033.6,5716564.2,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",BKG,10202M001,INTERNAL,Bundesamt fuer Kartographie und Geodaesie,1.0,REYK,NO,SI
RGDG00ARG,AR,TRIMBLE ALLOY,TRM59800.00,SCIS,GPS+GLO+GAL+BDS+SBAS,-53.78583853972221,-67.75152794388892,32.364,1429870.3961,-3495334.7685,-5122723.0071,ROBOT,"IGS Multi-GNSS, IGS, RTS",IGN,41507M007,INTERNAL,Centre National d'Etudes Spatiales,1.0,RGDG,SI,SI
RIGA00LVA,LV,LEICA GR25,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,56.94861944444444,24.058772222222224,34.7,3183899.344,1421478.378,5322810.736,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,12302M002,INTERNAL,Institute of astronomy of the University of Latvia,1.0,RIGA,NO,SI
RIO100ESP,ES,LEICA GR50,LEIAR25.R4,LEIT,GPS+GLO+GAL,42.46424166666668,-2.426097222222223,450.4,4708447.196,-199490.814,4284089.342,ROBOT,"IGS, IGS Multi-GNSS, RTS",BKG,13448M002,INTERNAL,Instituto Geografico Nacional,1.0,RIO1,SI,SI
RIO200ARG,AR,SEPT ASTERX4,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+SBAS,-53.78547222222221,-67.75111944444447,32.0,1429907.7834,-3495354.8119,-5122698.6553,ROBOT,"IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,41507M006,INTERNAL,GeoForschungsZentrum,1.0,RIO2,SI,SI
RIOP00ECU,EC,TRIMBLE NETRS,TRM41249.00,NONE,GPS,-1.6505999999999996,-78.6511,2793.0,1255140.9798,-6253585.5781,-182569.6128,ROBOT,IGS,CDDIS,42006M001,INTERNAL,EarthScope Consortium,2.0,RIOP,NO,SI
ROAG00ESP,ES,SEPT POLARX5TR,LEIAR25.R4,NONE,GPS+GLO+GAL+BDS+IRNSS+SBAS,36.46335,-6.206274999999999,83.2,5105577.352,-555208.925,3769714.099,ROBOT,"IGS, IGS Multi-GNSS, RTS",IGN,13402M007,EXTERNAL H-MASER,Real Instituto y Observatorio de la Armada,1.0,ROAG,SI,SI
ROCK00USA,US,SEPT POLARX5,TWIVC6050,SCIS,GPS+GLO+GAL+SBAS,34.23567499999999,-118.67643055555553,553.39,-2533220.219,-4631543.3986,3568400.542,ROBOT,"IGS, RTS",CDDIS,40478M002,INTERNAL,USGS,2.0,ROCK,NO,SI
ROTH00ATA,AQ,LEICA GRX1200+GNSS,LEIAR25,LEIT,GPS+GLO,-67.57140219444443,-68.12574624999996,39.793,909246.711,-2264763.494,-5873056.98,ROBOT,IGS,BKG,66007M003,INTERNAL,Newcastle University,1.0,ROTH,NO,SI
SABY00BES,BQ,SEPT POLARX5,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS+SBAS,17.645849999999996,-63.22056944444447,-3.7,2739342.756,-5427818.269,1921067.968,ROBOT,"IGS, RTS, IGS Multi-GNSS",CDDIS,86103M001,INTERNAL,Kadaster,1.0,SABY,SI,SI
SALU00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS,-2.593458333333334,-44.21247777777777,18.9,4566947.87,-4443098.5,-286674.66,ROBOT,"IGS14, IGS14 Core, IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,41640M001,INTERNAL,Instituto Brasileiro de Geografia e Estatística,1.0,SALU,SI,SI
SAMO00WSM,WS,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-13.84921111111111,-171.73841944444445,76.9,-6129702.2557,-890029.4165,-1516807.4422,ROBOT,"IGS, IGS Multi-GNSS, RTS",GA,50603M001,INTERNAL,Geoscience Australia,1.0,SAMO,SI,SI
SANT00CHL,CL,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS,-33.15028780555556,-70.66855347222221,723.0746,1769693.588,-5044574.184,-3468320.907,ROBOT,"IGS08, IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,41705M003,INTERNAL,Jet Propulsion Laboratory,1.0,SANT,SI,SI
SASK00CAN,CA,JAVAD TRE_G3TH DELTA,NOV750.R4,NOVS,GPS+GLO+GAL,52.19625555555555,-106.39835277777782,580.0,-1106129.71,-3758704.03,5016675.77,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,40167M001,INTERNAL,Natural Resources Canada,1.0,SASK,SI,SI
SAVO00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS,-12.939246833333332,-38.43225372222221,76.3,4870283.7503,-3864605.3094,-1418872.4823,ROBOT,"IGS14, IGS14 Core, IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,41643M001,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2.0,SAVO,SI,SI
SBOK00ZAF,ZA,TRIMBLE ALLOY,ASH701941.B,SCIS,GPS+GLO,-29.669322222222224,17.879208333333338,1043.1,5279492.0167,1703114.2749,-3139092.9922,ROBOT,"IGS20, IGS",ftp://igs.ign.fr/,30320M001,INTERNAL,National Geospatial Information,2.0,SBOK,NO,SI
SCH200CAN,CA,JAVAD TRE_3N DELTA,ASH701945E_M,NONE,GPS+GLO+GAL,54.832100000000025,-66.83259999999999,498.2,1448636.93,-3385243.67,5191046.95,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS Multi-GNSS, IGS, RTS",CDDIS,40133M002,INTERNAL,Natural Resources Canada,1.0,SCH2,SI,SI
SCIP00USA,US,TPS NET-G3A,TPSCR.G3,SCIS,GPS+GLO,32.90999999999999,-118.49,452.87,-2556587.44,-4711014.03,3446241.4,ROBOT,IGS,Scripps Orbit and Permanent Array Center,49915M001,INTERNAL,Scripps Orbit and Permanent Array Center,2.0,SCIP,NO,SI
SCOR00GRL,GL,SEPT POLARX5,LEIAR20,LEIM,GPS+GLO+GAL+BDS+QZSS,70.48533333333332,-21.95033611111111,128.5,1982096.1,-798821.025,5989464.5,ROBOT,"IGS08, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS",CDDIS,43006M002,EXTERNAL RUBIDIUM,DTU Space,1.0,SCOR,SI,SI
SCRZ00BOL,BO,LEICA GR10,LEIAR10,NONE,GPS+GLO+GAL+BDS+SBAS,-17.796791666666675,-63.159677777777766,442.2,2743005.924,-5420745.291,-1937117.112,ROBOT,"IGS20, RTS, IGS Multi-GNSS, IGS","IGM, Bolivia",41801M001,INTERNAL,Deutsches Geodaetisches Forschungsinstitut,1.0,SCRZ,SI,SI
SCTB00ATA,AQ,TRIMBLE ALLOY,TRM115000.00,NONE,GPS+GLO+GAL+BDS+QZSS,-77.8489861111111,166.7580138888889,-18.9,-1311028.8,308512.8,-6213390.9,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,66071M001,INTERNAL,GNS Science,1.0,SCTB,SI,SI
SCUB00CUB,CU,JAVAD TRE_G3TH DELTA,JAV_RINGANT_G3T,NONE,GPS+GLO+GAL,20.012066666666662,-75.76231388888887,21.9,1474538.1759,-5811243.3797,2168958.8133,CHAMBER,"IGS08, IGS08 Core, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS",CDDIS,40701M001,INTERNAL,GeoForschungsZentrum,2.0,SCUB,SI,SI
SEJN00KOR,KR,TRIMBLE NETR9,TRM59800.00,SCIS,GPS+GLO+GAL+BDS+QZSS+SBAS,36.52221111111111,127.30319166666668,181.2,-3110081.801,4082093.983,3775023.519,ROBOT,IGS,NONE,23907M001,INTERNAL,National Geographic Information Institute,1.0,SEJN,NO,SI
SEUS00BES,BQ,SEPT POLARX5,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS+SBAS,17.495297222222224,-62.98260833333335,-6.2,2764145.995,-5420873.44,1905182.035,ROBOT,"IGS, IGS Multi-GNSS, RTS",CDDIS,86101M001,INTERNAL,Kadaster,1.0,SEUS,SI,SI
